location,landmark,state,country,lon_location,lat_location,type,ratings,total_reviews
Spicy Grill,Na Pali Coast State Wilderness Park,Hawaii,USA,-94.8227,31.784085,restaurant,4.2,1931
The Rustic Bar & Grill,Na Pali Coast State Wilderness Park,Hawaii,USA,-94.821023,31.784205,restaurant,4.9,879
Prime Bistro,Na Pali Coast State Wilderness Park,Hawaii,USA,-94.821846,31.781782,restaurant,4.9,2128
Vibrant Brasserie,Na Pali Coast State Wilderness Park,Hawaii,USA,-94.823032,31.783864,restaurant,4.8,279
Hanauma Bay,Hanauma Bay,Hawaii,USA,-96.523111,30.239932,place,4.6,427999
Tranquil Villa,Hanauma Bay,Hawaii,USA,-96.522153,30.24069,hotel,3.9,3836
Silver Haven,Hanauma Bay,Hawaii,USA,-96.524401,30.241849,hotel,3.9,1656
Golden Haven,Hanauma Bay,Hawaii,USA,-96.522178,30.241601,hotel,4.0,1801
Lunar Retreat,Hanauma Bay,Hawaii,USA,-96.524201,30.240274,hotel,4.2,4498
Tranquil Resort,Hanauma Bay,Hawaii,USA,-96.521585,30.238136,hotel,3.8,1053
Ocean Haven,Hanauma Bay,Hawaii,USA,-96.523344,30.239836,hotel,4.4,4091
Summit Villa,Hanauma Bay,Hawaii,USA,-96.523911,30.23797,hotel,4.9,3726
Tranquil Palace,Hanauma Bay,Hawaii,USA,-96.522002,30.238711,hotel,4.6,104
Silver Retreat,Hanauma Bay,Hawaii,USA,-96.524104,30.23956,hotel,4.4,2792
Tranquil Lodge,Hanauma Bay,Hawaii,USA,-96.523082,30.239988,hotel,3.9,4459
Velvet Haven,Hanauma Bay,Hawaii,USA,-96.524115,30.239033,hotel,4.0,3704
Majestic Retreat,Hanauma Bay,Hawaii,USA,-96.524665,30.240958,hotel,3.5,4274
Golden Room,Hanauma Bay,Hawaii,USA,-96.523229,30.238584,restaurant,4.6,437
Prime Brasserie,Hanauma Bay,Hawaii,USA,-96.52141,30.239704,restaurant,4.8,842
Urban Eatery,Hanauma Bay,Hawaii,USA,-96.521996,30.240983,restaurant,4.4,1360
Signature Eatery,Hanauma Bay,Hawaii,USA,-96.522045,30.239819,restaurant,4.9,911
Classic Grill,Hanauma Bay,Hawaii,USA,-96.522827,30.23855,restaurant,4.7,753
Classic Oven,Hanauma Bay,Hawaii,USA,-96.521702,30.240372,restaurant,4.9,1990
Bella Tavern,Hanauma Bay,Hawaii,USA,-96.522497,30.241087,restaurant,4.9,1983
Red Cafe,Hanauma Bay,Hawaii,USA,-96.521374,30.241269,restaurant,4.2,1499
Gourmet Room,Hanauma Bay,Hawaii,USA,-96.521794,30.239193,restaurant,4.5,1758
Savory Room,Hanauma Bay,Hawaii,USA,-96.525088,30.241692,restaurant,4.2,623
The Rustic Grill,Hanauma Bay,Hawaii,USA,-96.521211,30.241,restaurant,4.1,2985
The Rustic Oven,Hanauma Bay,Hawaii,USA,-96.524087,30.241262,restaurant,4.3,1616
Waimea Canyon,Waimea Canyon,Hawaii,USA,-97.006902,30.388025,place,4.6,122711
Silver Resort,Waimea Canyon,Hawaii,USA,-97.006432,30.387786,hotel,3.6,1414
Prestige Palace,Waimea Canyon,Hawaii,USA,-97.0076,30.387944,hotel,4.2,476
Heritage Retreat,Waimea Canyon,Hawaii,USA,-97.005777,30.387586,hotel,3.9,4901
Tranquil Boutique,Waimea Canyon,Hawaii,USA,-97.007402,30.386431,hotel,3.9,3126
Oasis Inn,Waimea Canyon,Hawaii,USA,-97.007149,30.387162,hotel,4.8,706
Summit Villa,Waimea Canyon,Hawaii,USA,-97.007604,30.389126,hotel,3.7,1332
Velvet Resort,Waimea Canyon,Hawaii,USA,-97.006543,30.388322,hotel,4.2,2785
Silver Haven,Waimea Canyon,Hawaii,USA,-97.006611,30.389077,hotel,4.3,2487
Sunset Villa,Waimea Canyon,Hawaii,USA,-97.006144,30.386587,hotel,4.7,2671
Pinnacle Manor,Waimea Canyon,Hawaii,USA,-97.005073,30.38747,hotel,4.8,1608
Sapphire Boutique,Waimea Canyon,Hawaii,USA,-97.007617,30.386936,hotel,3.8,2221
Grand Inn,Waimea Canyon,Hawaii,USA,-97.007881,30.389016,hotel,3.7,3465
Savory Bar & Grill,Waimea Canyon,Hawaii,USA,-97.007193,30.38925,restaurant,3.9,2148
Savory Bar & Grill,Waimea Canyon,Hawaii,USA,-97.007408,30.388288,restaurant,4.8,1389
Crispy Oven,Waimea Canyon,Hawaii,USA,-97.005741,30.387993,restaurant,4.6,359
Spicy Brasserie,Waimea Canyon,Hawaii,USA,-97.006641,30.389922,restaurant,4.0,2153
Vintage Cantina,Waimea Canyon,Hawaii,USA,-97.005517,30.386376,restaurant,4.6,831
Green Kitchen,Waimea Canyon,Hawaii,USA,-97.005894,30.389094,restaurant,4.4,673
Prime Steakhouse,Waimea Canyon,Hawaii,USA,-97.0063,30.386318,restaurant,4.2,2211
Green Spoon,Waimea Canyon,Hawaii,USA,-97.005778,30.388983,restaurant,4.3,1253
The Rustic Spoon,Waimea Canyon,Hawaii,USA,-97.008877,30.389338,restaurant,4.1,1799
Crispy Oven,Waimea Canyon,Hawaii,USA,-97.0083,30.389448,restaurant,4.4,2727
Crispy Bite,Waimea Canyon,Hawaii,USA,-97.00624,30.389105,restaurant,4.9,2978
Sweet Grill,Waimea Canyon,Hawaii,USA,-97.005433,30.386636,restaurant,4.2,463
Polynesian Cultural Center,Polynesian Cultural Center,Hawaii,USA,-98.204745,30.555822,place,4.9,418663
Sunset Boutique,Polynesian Cultural Center,Hawaii,USA,-98.206235,30.555216,hotel,4.8,1985
Majestic Plaza,Polynesian Cultural Center,Hawaii,USA,-98.204112,30.554629,hotel,5.0,2008
Sapphire Hotel,Polynesian Cultural Center,Hawaii,USA,-98.202999,30.554691,hotel,3.7,3701
Grand Retreat,Polynesian Cultural Center,Hawaii,USA,-98.206252,30.557614,hotel,4.8,1808
Crest Suites,Polynesian Cultural Center,Hawaii,USA,-98.205223,30.55561,hotel,3.8,3217
Majestic Haven,Polynesian Cultural Center,Hawaii,USA,-98.204384,30.554321,hotel,4.9,4331
Ocean Retreat,Polynesian Cultural Center,Hawaii,USA,-98.206258,30.556849,hotel,4.6,3035
Crystal Suites,Polynesian Cultural Center,Hawaii,USA,-98.203746,30.55509,hotel,5.0,4252
Ocean Retreat,Polynesian Cultural Center,Hawaii,USA,-98.205305,30.554843,hotel,3.5,3213
Ocean Boutique,Polynesian Cultural Center,Hawaii,USA,-98.203531,30.555424,hotel,4.0,2639
Tranquil Lodge,Polynesian Cultural Center,Hawaii,USA,-98.203398,30.555559,hotel,3.8,791
Oasis Hotel,Polynesian Cultural Center,Hawaii,USA,-98.204143,30.557063,hotel,4.9,2350
Savory Cafe,Polynesian Cultural Center,Hawaii,USA,-98.203826,30.557412,restaurant,4.8,776
Sweet Cafe,Polynesian Cultural Center,Hawaii,USA,-98.204486,30.554334,restaurant,4.6,209
Signature Eatery,Polynesian Cultural Center,Hawaii,USA,-98.2065,30.557032,restaurant,4.2,1749
Classic Bar & Grill,Polynesian Cultural Center,Hawaii,USA,-98.203452,30.555499,restaurant,5.0,2788
Spicy Diner,Polynesian Cultural Center,Hawaii,USA,-98.206018,30.557339,restaurant,3.8,885
Bella Cantina,Polynesian Cultural Center,Hawaii,USA,-98.20552,30.556324,restaurant,4.2,155
Savory Cafe,Polynesian Cultural Center,Hawaii,USA,-98.205418,30.557378,restaurant,4.9,240
Cozy Diner,Polynesian Cultural Center,Hawaii,USA,-98.204587,30.556872,restaurant,4.0,111
Green Plate,Polynesian Cultural Center,Hawaii,USA,-98.20535,30.554713,restaurant,3.9,1998
Vibrant House,Polynesian Cultural Center,Hawaii,USA,-98.204887,30.555483,restaurant,4.0,2520
Modern Lounge,Polynesian Cultural Center,Hawaii,USA,-98.203507,30.553825,restaurant,4.9,1102
Red Cantina,Polynesian Cultural Center,Hawaii,USA,-98.206232,30.556448,restaurant,4.6,444
Akaka Falls,Akaka Falls,Hawaii,USA,-96.398483,31.143012,place,4.9,112910
Golden Suites,Akaka Falls,Hawaii,USA,-96.39998,31.143071,hotel,4.5,876
Solar Resort,Akaka Falls,Hawaii,USA,-96.397614,31.142141,hotel,3.9,2153
Pearl Manor,Akaka Falls,Hawaii,USA,-96.399745,31.14365,hotel,5.0,4939
Silver Chateau,Akaka Falls,Hawaii,USA,-96.398403,31.143321,hotel,4.8,2786
Lunar Manor,Akaka Falls,Hawaii,USA,-96.398795,31.143657,hotel,4.9,380
Tranquil Hotel,Akaka Falls,Hawaii,USA,-96.397491,31.144211,hotel,4.7,1592
Emerald Inn,Akaka Falls,Hawaii,USA,-96.400426,31.143551,hotel,4.1,195
Sapphire Suites,Akaka Falls,Hawaii,USA,-96.398195,31.142947,hotel,4.4,4828
Pinnacle Palace,Akaka Falls,Hawaii,USA,-96.39886,31.144983,hotel,3.9,3703
Whispering Residences,Akaka Falls,Hawaii,USA,-96.400012,31.142129,hotel,4.0,1626
Oasis Chateau,Akaka Falls,Hawaii,USA,-96.399462,31.14424,hotel,4.3,890
Whispering Lodge,Akaka Falls,Hawaii,USA,-96.397811,31.142382,hotel,3.6,3093
Vibrant Cafe,Akaka Falls,Hawaii,USA,-96.398777,31.141114,restaurant,3.9,1923
Gourmet Cafe,Akaka Falls,Hawaii,USA,-96.397163,31.141493,restaurant,4.8,1307
Golden Bar & Grill,Akaka Falls,Hawaii,USA,-96.398673,31.143225,restaurant,4.0,2142
Hidden Spoon,Akaka Falls,Hawaii,USA,-96.399704,31.144372,restaurant,4.0,1499
Crispy Bar & Grill,Akaka Falls,Hawaii,USA,-96.398381,31.144132,restaurant,4.4,2233
Cozy Diner,Akaka Falls,Hawaii,USA,-96.399033,31.141934,restaurant,4.2,460
Mellow Tavern,Akaka Falls,Hawaii,USA,-96.397762,31.143552,restaurant,4.8,2983
Mellow Room,Akaka Falls,Hawaii,USA,-96.399875,31.144781,restaurant,4.8,1190
Blue Eatery,Akaka Falls,Hawaii,USA,-96.400287,31.144889,restaurant,4.3,2187
Vintage Oven,Akaka Falls,Hawaii,USA,-96.396595,31.144587,restaurant,4.0,1278
Vibrant Eatery,Akaka Falls,Hawaii,USA,-96.400482,31.142017,restaurant,4.1,2561
Green Cafe,Akaka Falls,Hawaii,USA,-96.398107,31.141279,restaurant,4.0,706
Iolani Palace,Iolani Palace,Hawaii,USA,-95.251271,31.37609,place,5.0,137120
Summit Plaza,Iolani Palace,Hawaii,USA,-95.251706,31.374727,hotel,4.4,2136
Silver Inn,Iolani Palace,Hawaii,USA,-95.249933,31.374372,hotel,4.8,1111
Aurora Inn,Iolani Palace,Hawaii,USA,-95.250367,31.376433,hotel,3.8,1266
Grand Spa,Iolani Palace,Hawaii,USA,-95.250582,31.377132,hotel,3.7,2649
Solar Retreat,Iolani Palace,Hawaii,USA,-95.251174,31.377176,hotel,3.8,3690
Prestige Palace,Iolani Palace,Hawaii,USA,-95.252075,31.374589,hotel,4.2,676
Prestige Boutique,Iolani Palace,Hawaii,USA,-95.24975,31.377107,hotel,4.8,435
Ocean Spa,Iolani Palace,Hawaii,USA,-95.251745,31.377654,hotel,4.2,4892
Oasis Chateau,Iolani Palace,Hawaii,USA,-95.252597,31.376929,hotel,3.9,4383
Solar Palace,Iolani Palace,Hawaii,USA,-95.252859,31.37808,hotel,4.8,2076
Heritage Plaza,Iolani Palace,Hawaii,USA,-95.249793,31.376749,hotel,4.1,961
Prestige Manor,Iolani Palace,Hawaii,USA,-95.24981,31.37521,hotel,3.9,2161
Signature Kitchen,Iolani Palace,Hawaii,USA,-95.25071,31.375405,restaurant,5.0,390
Modern Tavern,Iolani Palace,Hawaii,USA,-95.253219,31.376942,restaurant,4.5,956
Spicy Lounge,Iolani Palace,Hawaii,USA,-95.250906,31.376752,restaurant,4.5,2366
Signature Table,Iolani Palace,Hawaii,USA,-95.251767,31.376165,restaurant,3.9,491
Spicy Steakhouse,Iolani Palace,Hawaii,USA,-95.250909,31.377264,restaurant,3.9,1027
Mellow Room,Iolani Palace,Hawaii,USA,-95.251828,31.37678,restaurant,4.8,2992
Vintage House,Iolani Palace,Hawaii,USA,-95.250294,31.375479,restaurant,4.5,2191
Prime Room,Iolani Palace,Hawaii,USA,-95.253122,31.375684,restaurant,4.6,155
Prime Oven,Iolani Palace,Hawaii,USA,-95.252407,31.374812,restaurant,3.9,1738
Bella Bite,Iolani Palace,Hawaii,USA,-95.250063,31.377006,restaurant,4.8,1459
Bella House,Iolani Palace,Hawaii,USA,-95.251861,31.377952,restaurant,4.7,1379
Bella Diner,Iolani Palace,Hawaii,USA,-95.251438,31.378053,restaurant,4.1,2291
Kualoa Ranch,Kualoa Ranch,Hawaii,USA,-95.716495,31.110955,place,4.9,419452
Sunset Boutique,Kualoa Ranch,Hawaii,USA,-95.715233,31.112334,hotel,4.0,4509
Emerald Boutique,Kualoa Ranch,Hawaii,USA,-95.715535,31.1123,hotel,4.7,929
Crest Boutique,Kualoa Ranch,Hawaii,USA,-95.714838,31.109317,hotel,4.4,1625
Heritage Retreat,Kualoa Ranch,Hawaii,USA,-95.715469,31.109764,hotel,4.0,3686
Majestic Boutique,Kualoa Ranch,Hawaii,USA,-95.714912,31.111975,hotel,3.5,1654
Heritage Spa,Kualoa Ranch,Hawaii,USA,-95.716167,31.112591,hotel,4.3,4686
Heritage Resort,Kualoa Ranch,Hawaii,USA,-95.716342,31.110547,hotel,3.8,841
Aurora Plaza,Kualoa Ranch,Hawaii,USA,-95.715648,31.112614,hotel,4.8,1294
Crest Inn,Kualoa Ranch,Hawaii,USA,-95.715631,31.111087,hotel,4.9,948
Diamond Palace,Kualoa Ranch,Hawaii,USA,-95.715115,31.111901,hotel,4.4,773
Royal Suites,Kualoa Ranch,Hawaii,USA,-95.7172,31.109855,hotel,4.3,2342
Heritage Suites,Kualoa Ranch,Hawaii,USA,-95.718389,31.109853,hotel,3.9,1950
Sweet Spoon,Kualoa Ranch,Hawaii,USA,-95.716733,31.112202,restaurant,4.2,135
Vintage Room,Kualoa Ranch,Hawaii,USA,-95.715065,31.110889,restaurant,4.5,2376
Cozy Steakhouse,Kualoa Ranch,Hawaii,USA,-95.717726,31.1097,restaurant,4.3,2407
Bella Bite,Kualoa Ranch,Hawaii,USA,-95.71494,31.112872,restaurant,4.8,1129
Hidden Oven,Kualoa Ranch,Hawaii,USA,-95.71677,31.110414,restaurant,4.4,365
Hidden Brasserie,Kualoa Ranch,Hawaii,USA,-95.714662,31.109493,restaurant,4.5,445
Cozy Lounge,Kualoa Ranch,Hawaii,USA,-95.714571,31.112092,restaurant,4.4,479
Red Brasserie,Kualoa Ranch,Hawaii,USA,-95.715266,31.111372,restaurant,4.8,967
Savory House,Kualoa Ranch,Hawaii,USA,-95.716634,31.111253,restaurant,4.5,2086
Classic Spoon,Kualoa Ranch,Hawaii,USA,-95.716131,31.109214,restaurant,4.5,2339
Modern Cafe,Kualoa Ranch,Hawaii,USA,-95.715894,31.112539,restaurant,3.9,1501
Crispy Kitchen,Kualoa Ranch,Hawaii,USA,-95.718233,31.111831,restaurant,4.9,162
Freedom Trail,Freedom Trail,Massachusetts,USA,-90.765334,39.62395,place,5.0,122828
Heritage Spa,Freedom Trail,Massachusetts,USA,-90.764687,39.623189,hotel,4.0,2005
Summit Inn,Freedom Trail,Massachusetts,USA,-90.765054,39.625454,hotel,4.6,4907
Solar Hotel,Freedom Trail,Massachusetts,USA,-90.766076,39.621977,hotel,4.6,3035
Sunset Palace,Freedom Trail,Massachusetts,USA,-90.764984,39.625048,hotel,3.6,3489
Emerald Palace,Freedom Trail,Massachusetts,USA,-90.764412,39.62488,hotel,4.7,1569
Oasis Manor,Freedom Trail,Massachusetts,USA,-90.763991,39.622068,hotel,3.7,829
Heritage Spa,Freedom Trail,Massachusetts,USA,-90.766957,39.623564,hotel,4.1,3438
Pearl Inn,Freedom Trail,Massachusetts,USA,-90.765809,39.623847,hotel,3.6,3009
Silver Retreat,Freedom Trail,Massachusetts,USA,-90.766624,39.623671,hotel,3.6,2234
Tranquil Spa,Freedom Trail,Massachusetts,USA,-90.765728,39.622856,hotel,3.6,3800
Grand Residences,Freedom Trail,Massachusetts,USA,-90.764326,39.624045,hotel,4.4,4663
Majestic Hotel,Freedom Trail,Massachusetts,USA,-90.767097,39.623442,hotel,4.9,4434
Gourmet Spoon,Freedom Trail,Massachusetts,USA,-90.767283,39.623257,restaurant,4.8,2376
Classic Grill,Freedom Trail,Massachusetts,USA,-90.76508,39.625387,restaurant,4.6,2090
Red Bistro,Freedom Trail,Massachusetts,USA,-90.766607,39.622823,restaurant,4.8,683
Vintage Diner,Freedom Trail,Massachusetts,USA,-90.764935,39.624246,restaurant,4.4,1873
Vibrant Bistro,Freedom Trail,Massachusetts,USA,-90.767212,39.622105,restaurant,4.8,1326
Signature Diner,Freedom Trail,Massachusetts,USA,-90.763594,39.622381,restaurant,4.5,735
Mellow Cafe,Freedom Trail,Massachusetts,USA,-90.763733,39.62394,restaurant,5.0,1431
Vibrant Table,Freedom Trail,Massachusetts,USA,-90.763582,39.625664,restaurant,4.7,526
Hidden Bite,Freedom Trail,Massachusetts,USA,-90.764659,39.622212,restaurant,4.0,2060
Red Fork,Freedom Trail,Massachusetts,USA,-90.76658,39.623567,restaurant,4.9,2017
Crispy Bistro,Freedom Trail,Massachusetts,USA,-90.76409,39.625588,restaurant,4.8,422
Cozy Steakhouse,Freedom Trail,Massachusetts,USA,-90.76468,39.623232,restaurant,4.5,2228
Fenway Park,Fenway Park,Massachusetts,USA,-91.495514,38.880651,place,4.8,158143
Crystal Lodge,Fenway Park,Massachusetts,USA,-91.496232,38.880443,hotel,4.9,3592
Oasis Hotel,Fenway Park,Massachusetts,USA,-91.495897,38.880159,hotel,4.2,2733
Diamond Retreat,Fenway Park,Massachusetts,USA,-91.495269,38.88109,hotel,5.0,2452
Whispering Villa,Fenway Park,Massachusetts,USA,-91.49443,38.881447,hotel,3.6,830
Lunar Haven,Fenway Park,Massachusetts,USA,-91.496285,38.881001,hotel,3.8,2669
Royal Lodge,Fenway Park,Massachusetts,USA,-91.494557,38.880788,hotel,4.1,2981
Aurora Villa,Fenway Park,Massachusetts,USA,-91.493657,38.878861,hotel,4.2,4264
Sapphire Spa,Fenway Park,Massachusetts,USA,-91.495418,38.879364,hotel,4.5,1857
Emerald Manor,Fenway Park,Massachusetts,USA,-91.497119,38.882451,hotel,4.0,1767
Solar Hotel,Fenway Park,Massachusetts,USA,-91.495533,38.880936,hotel,3.6,3225
Diamond Hotel,Fenway Park,Massachusetts,USA,-91.49669,38.881409,hotel,4.9,2809
Emerald Boutique,Fenway Park,Massachusetts,USA,-91.493576,38.882599,hotel,4.9,3392
Hidden Cantina,Fenway Park,Massachusetts,USA,-91.497335,38.879218,restaurant,4.6,1781
Prime Eatery,Fenway Park,Massachusetts,USA,-91.494792,38.881492,restaurant,4.0,2726
The Rustic Room,Fenway Park,Massachusetts,USA,-91.494567,38.879741,restaurant,4.8,1594
Modern Kitchen,Fenway Park,Massachusetts,USA,-91.496401,38.882255,restaurant,4.5,2616
Vintage Cafe,Fenway Park,Massachusetts,USA,-91.494744,38.878818,restaurant,4.6,963
Classic Lounge,Fenway Park,Massachusetts,USA,-91.497232,38.879108,restaurant,3.9,2249
Bella Table,Fenway Park,Massachusetts,USA,-91.496204,38.882425,restaurant,4.1,1223
Spicy Bistro,Fenway Park,Massachusetts,USA,-91.496375,38.880931,restaurant,4.3,877
Modern Grill,Fenway Park,Massachusetts,USA,-91.493713,38.88087,restaurant,4.0,196
Hidden Fork,Fenway Park,Massachusetts,USA,-91.495638,38.879088,restaurant,4.8,805
Golden Tavern,Fenway Park,Massachusetts,USA,-91.497179,38.881425,restaurant,4.3,1569
Mellow Fork,Fenway Park,Massachusetts,USA,-91.495761,38.879222,restaurant,4.6,2112
Faneuil Hall Marketplace,Faneuil Hall Marketplace,Massachusetts,USA,-90.515044,36.608835,place,4.6,176682
Golden Boutique,Faneuil Hall Marketplace,Massachusetts,USA,-90.516869,36.606892,hotel,4.8,2154
Crystal Residences,Faneuil Hall Marketplace,Massachusetts,USA,-90.513357,36.608235,hotel,4.5,3305
Whispering Resort,Faneuil Hall Marketplace,Massachusetts,USA,-90.515524,36.610622,hotel,3.8,1692
Grand Villa,Faneuil Hall Marketplace,Massachusetts,USA,-90.515701,36.609719,hotel,4.2,2113
Majestic Inn,Faneuil Hall Marketplace,Massachusetts,USA,-90.514638,36.607986,hotel,4.3,2701
Summit Haven,Faneuil Hall Marketplace,Massachusetts,USA,-90.516817,36.609574,hotel,4.3,1491
Royal Inn,Faneuil Hall Marketplace,Massachusetts,USA,-90.514148,36.608121,hotel,4.9,2014
Royal Villa,Faneuil Hall Marketplace,Massachusetts,USA,-90.517021,36.606848,hotel,4.1,4744
Tranquil Hotel,Faneuil Hall Marketplace,Massachusetts,USA,-90.516566,36.607733,hotel,4.3,705
Oasis Residences,Faneuil Hall Marketplace,Massachusetts,USA,-90.516965,36.610131,hotel,4.4,3262
Pinnacle Residences,Faneuil Hall Marketplace,Massachusetts,USA,-90.515914,36.609299,hotel,4.6,4118
Tranquil Retreat,Faneuil Hall Marketplace,Massachusetts,USA,-90.514594,36.608215,hotel,4.2,1354
Hidden Cafe,Faneuil Hall Marketplace,Massachusetts,USA,-90.515227,36.610353,restaurant,4.1,764
Bella Diner,Faneuil Hall Marketplace,Massachusetts,USA,-90.513192,36.608389,restaurant,4.2,135
Savory House,Faneuil Hall Marketplace,Massachusetts,USA,-90.515317,36.608034,restaurant,4.3,2267
Sweet Bite,Faneuil Hall Marketplace,Massachusetts,USA,-90.513638,36.610785,restaurant,4.0,1712
Vintage House,Faneuil Hall Marketplace,Massachusetts,USA,-90.51536,36.608506,restaurant,4.9,1948
Blue Cafe,Faneuil Hall Marketplace,Massachusetts,USA,-90.51559,36.608139,restaurant,4.7,893
Crispy Grill,Faneuil Hall Marketplace,Massachusetts,USA,-90.51606,36.609685,restaurant,4.9,2750
Vintage Brasserie,Faneuil Hall Marketplace,Massachusetts,USA,-90.513908,36.608288,restaurant,4.8,1722
Blue Cafe,Faneuil Hall Marketplace,Massachusetts,USA,-90.515545,36.608062,restaurant,4.4,2273
Mellow Room,Faneuil Hall Marketplace,Massachusetts,USA,-90.514435,36.608036,restaurant,3.9,939
Signature Table,Faneuil Hall Marketplace,Massachusetts,USA,-90.515694,36.610394,restaurant,4.9,1818
Urban Table,Faneuil Hall Marketplace,Massachusetts,USA,-90.516323,36.608607,restaurant,4.5,755
Museum of Fine Arts Boston,Museum of Fine Arts Boston,Massachusetts,USA,-92.488925,38.836844,place,4.8,91713
Crystal Inn,Museum of Fine Arts Boston,Massachusetts,USA,-92.48836,38.837144,hotel,4.1,3938
Oasis Boutique,Museum of Fine Arts Boston,Massachusetts,USA,-92.489942,38.837798,hotel,4.4,4446
Aurora Resort,Museum of Fine Arts Boston,Massachusetts,USA,-92.487984,38.838348,hotel,4.7,802
Royal Boutique,Museum of Fine Arts Boston,Massachusetts,USA,-92.490839,38.838525,hotel,4.8,2666
Prestige Inn,Museum of Fine Arts Boston,Massachusetts,USA,-92.487199,38.836271,hotel,4.9,2619
Pearl Palace,Museum of Fine Arts Boston,Massachusetts,USA,-92.487562,38.836296,hotel,4.9,3758
Diamond Lodge,Museum of Fine Arts Boston,Massachusetts,USA,-92.489025,38.837658,hotel,3.7,4702
Majestic Plaza,Museum of Fine Arts Boston,Massachusetts,USA,-92.490286,38.838366,hotel,3.7,3456
Oasis Manor,Museum of Fine Arts Boston,Massachusetts,USA,-92.490292,38.837053,hotel,5.0,2143
Golden Residences,Museum of Fine Arts Boston,Massachusetts,USA,-92.487021,38.837499,hotel,4.2,422
Crest Retreat,Museum of Fine Arts Boston,Massachusetts,USA,-92.490383,38.836368,hotel,3.8,263
Sapphire Residences,Museum of Fine Arts Boston,Massachusetts,USA,-92.48858,38.838795,hotel,4.2,4785
Modern Steakhouse,Museum of Fine Arts Boston,Massachusetts,USA,-92.490198,38.83842,restaurant,4.2,1441
Golden Diner,Museum of Fine Arts Boston,Massachusetts,USA,-92.486974,38.83839,restaurant,4.0,1279
Spicy Grill,Museum of Fine Arts Boston,Massachusetts,USA,-92.488216,38.838511,restaurant,5.0,1363
