location,landmark,state,country,lon_location,lat_location,type,ratings,total_reviews
Vintage Cantina,Central Tower of Illinois,Illinois,USA,-90.908298,38.044654,restaurant,4.8,2689
Red Room,Central Tower of Illinois,Illinois,USA,-90.913361,38.030361,restaurant,3.6,2063
Vibrant Lounge,Central Tower of Illinois,Illinois,USA,-90.915456,38.05646,restaurant,4.0,1780
Vibrant Grill,Central Tower of Illinois,Illinois,USA,-90.911957,38.047339,restaurant,4.3,1491
Hidden Cantina,Central Tower of Illinois,Illinois,USA,-90.920849,38.051937,restaurant,4.6,1906
Golden Bar & Grill,Central Tower of Illinois,Illinois,USA,-90.943839,38.021484,restaurant,4.5,2631
Vintage Bar & Grill,Central Tower of Illinois,Illinois,USA,-90.913293,38.024844,restaurant,4.1,2623
Red Plate,Central Tower of Illinois,Illinois,USA,-90.932384,38.022689,restaurant,3.7,2165
Crispy Bistro,Central Tower of Illinois,Illinois,USA,-90.906147,38.052625,restaurant,4.6,2483
Savory Brasserie,Central Tower of Illinois,Illinois,USA,-90.928521,38.056977,restaurant,4.2,596
Historic Palace of Illinois,Historic Palace of Illinois,Illinois,USA,-90.861754,37.803597,place,4.8,31039
Whispering Suites,Historic Palace of Illinois,Illinois,USA,-90.865174,37.790872,hotel,4.8,4772
Lunar Haven,Historic Palace of Illinois,Illinois,USA,-90.880925,37.784516,hotel,4.1,1973
Golden Inn,Historic Palace of Illinois,Illinois,USA,-90.842789,37.791528,hotel,4.4,1482
Pearl Villa,Historic Palace of Illinois,Illinois,USA,-90.865713,37.800753,hotel,3.5,829
Whispering Retreat,Historic Palace of Illinois,Illinois,USA,-90.874949,37.806287,hotel,3.0,4407
Ocean Spa,Historic Palace of Illinois,Illinois,USA,-90.85082,37.820728,hotel,4.7,4148
Crystal Manor,Historic Palace of Illinois,Illinois,USA,-90.872775,37.791723,hotel,4.9,2280
Lunar Retreat,Historic Palace of Illinois,Illinois,USA,-90.851896,37.79888,hotel,3.9,1792
Sunset Residences,Historic Palace of Illinois,Illinois,USA,-90.873131,37.81656,hotel,4.5,1651
Whispering Retreat,Historic Palace of Illinois,Illinois,USA,-90.874539,37.815295,hotel,3.1,2244
Royal Retreat,Historic Palace of Illinois,Illinois,USA,-90.857047,37.81989,hotel,3.7,3853
Golden Haven,Historic Palace of Illinois,Illinois,USA,-90.881341,37.788925,hotel,3.6,3356
Green House,Historic Palace of Illinois,Illinois,USA,-90.873265,37.798937,restaurant,4.1,2496
Crispy Fork,Historic Palace of Illinois,Illinois,USA,-90.878832,37.805877,restaurant,3.6,1011
Vibrant House,Historic Palace of Illinois,Illinois,USA,-90.845425,37.823466,restaurant,4.9,2500
Signature Eatery,Historic Palace of Illinois,Illinois,USA,-90.851824,37.785417,restaurant,3.9,2588
The Rustic Table,Historic Palace of Illinois,Illinois,USA,-90.869654,37.799385,restaurant,4.1,2341
Bella Spoon,Historic Palace of Illinois,Illinois,USA,-90.858535,37.794009,restaurant,4.3,1439
Urban Steakhouse,Historic Palace of Illinois,Illinois,USA,-90.876477,37.79629,restaurant,4.3,630
Golden Fork,Historic Palace of Illinois,Illinois,USA,-90.87708,37.785363,restaurant,3.7,1200
Green Bite,Historic Palace of Illinois,Illinois,USA,-90.86733,37.8008,restaurant,4.9,1128
Golden Brasserie,Historic Palace of Illinois,Illinois,USA,-90.848571,37.820666,restaurant,4.3,1834
Savory Plate,Historic Palace of Illinois,Illinois,USA,-90.869132,37.82338,restaurant,4.6,669
Modern Fork,Historic Palace of Illinois,Illinois,USA,-90.847633,37.809894,restaurant,4.7,267
Times Square,Times Square,Nevada,USA,-101.244715,30.754065,place,4.3,66228
Diamond Plaza,Times Square,Nevada,USA,-101.260074,30.769872,hotel,4.0,3716
Majestic Chateau,Times Square,Nevada,USA,-101.225163,30.756499,hotel,3.9,1021
Golden Chateau,Times Square,Nevada,USA,-101.235925,30.739987,hotel,3.7,1768
Tranquil Manor,Times Square,Nevada,USA,-101.253351,30.767463,hotel,4.5,2334
Tranquil Plaza,Times Square,Nevada,USA,-101.22908,30.757492,hotel,4.2,133
Sapphire Residences,Times Square,Nevada,USA,-101.234042,30.741288,hotel,4.8,2116
Crest Retreat,Times Square,Nevada,USA,-101.244791,30.737837,hotel,3.7,2428
Crest Plaza,Times Square,Nevada,USA,-101.225462,30.738944,hotel,3.7,968
Sunset Spa,Times Square,Nevada,USA,-101.251774,30.73522,hotel,3.9,4030
Aurora Villa,Times Square,Nevada,USA,-101.239581,30.744838,hotel,4.3,2798
Velvet Inn,Times Square,Nevada,USA,-101.238469,30.772101,hotel,3.6,4762
Tranquil Villa,Times Square,Nevada,USA,-101.256261,30.736012,hotel,4.3,2747
Red Bistro,Times Square,Nevada,USA,-101.234963,30.755951,restaurant,4.4,429
Classic Brasserie,Times Square,Nevada,USA,-101.254509,30.743668,restaurant,4.7,1683
Blue Bar & Grill,Times Square,Nevada,USA,-101.263895,30.742394,restaurant,4.1,1698
Sweet Tavern,Times Square,Nevada,USA,-101.238829,30.772242,restaurant,3.7,1272
The Rustic Spoon,Times Square,Nevada,USA,-101.232671,30.7635,restaurant,4.9,2855
Gourmet House,Times Square,Nevada,USA,-101.259464,30.760686,restaurant,4.7,2149
Signature Brasserie,Times Square,Nevada,USA,-101.245131,30.769481,restaurant,4.2,2356
Green Brasserie,Times Square,Nevada,USA,-101.247793,30.764324,restaurant,4.7,2564
Blue Tavern,Times Square,Nevada,USA,-101.247351,30.751105,restaurant,3.6,1449
Hidden House,Times Square,Nevada,USA,-101.237658,30.759969,restaurant,4.6,2078
Red Cafe,Times Square,Nevada,USA,-101.239533,30.755052,restaurant,3.9,1841
Bella Grill,Times Square,Nevada,USA,-101.228427,30.753169,restaurant,3.7,573
Historic Park of Nevada,Historic Park of Nevada,Nevada,USA,-99.884912,30.055001,place,4.2,15031
Prestige Chateau,Historic Park of Nevada,Nevada,USA,-99.884376,30.055427,hotel,3.8,3906
Ocean Hotel,Historic Park of Nevada,Nevada,USA,-99.8761,30.067514,hotel,3.7,4896
Aurora Plaza,Historic Park of Nevada,Nevada,USA,-99.874167,30.035652,hotel,4.5,3891
Solar Chateau,Historic Park of Nevada,Nevada,USA,-99.873465,30.068718,hotel,3.1,3509
Grand Suites,Historic Park of Nevada,Nevada,USA,-99.893007,30.05849,hotel,3.9,3785
Crystal Resort,Historic Park of Nevada,Nevada,USA,-99.872599,30.048655,hotel,4.8,1633
Ocean Palace,Historic Park of Nevada,Nevada,USA,-99.897509,30.064882,hotel,4.2,971
Royal Retreat,Historic Park of Nevada,Nevada,USA,-99.883537,30.035235,hotel,3.2,1506
Solar Spa,Historic Park of Nevada,Nevada,USA,-99.885828,30.062673,hotel,4.7,4087
Heritage Villa,Historic Park of Nevada,Nevada,USA,-99.880173,30.073958,hotel,3.7,3335
Royal Suites,Historic Park of Nevada,Nevada,USA,-99.892806,30.040005,hotel,3.0,1016
Prestige Hotel,Historic Park of Nevada,Nevada,USA,-99.904277,30.073822,hotel,4.7,1814
Blue House,Historic Park of Nevada,Nevada,USA,-99.878968,30.060991,restaurant,4.2,2614
Hidden Brasserie,Historic Park of Nevada,Nevada,USA,-99.897276,30.047038,restaurant,4.2,1991
Urban Fork,Historic Park of Nevada,Nevada,USA,-99.90404,30.041645,restaurant,3.7,2927
Sweet Bar & Grill,Historic Park of Nevada,Nevada,USA,-99.866358,30.053861,restaurant,4.8,2447
Gourmet Tavern,Historic Park of Nevada,Nevada,USA,-99.896859,30.057778,restaurant,4.8,258
Crispy Oven,Historic Park of Nevada,Nevada,USA,-99.904598,30.060218,restaurant,4.6,1752
Crispy Cantina,Historic Park of Nevada,Nevada,USA,-99.875429,30.058835,restaurant,4.3,1241
Signature Oven,Historic Park of Nevada,Nevada,USA,-99.885413,30.054445,restaurant,4.4,2554
Hidden Eatery,Historic Park of Nevada,Nevada,USA,-99.86871,30.069707,restaurant,3.8,298
Sweet Bar & Grill,Historic Park of Nevada,Nevada,USA,-99.904152,30.058057,restaurant,4.3,1147
Hidden Room,Historic Park of Nevada,Nevada,USA,-99.888227,30.053935,restaurant,4.2,2696
Gourmet Kitchen,Historic Park of Nevada,Nevada,USA,-99.886979,30.05245,restaurant,3.7,837
Imperial Tower of Nevada,Imperial Tower of Nevada,Nevada,USA,-100.224838,30.903618,place,4.7,94780
Royal Haven,Imperial Tower of Nevada,Nevada,USA,-100.207969,30.917757,hotel,4.4,3937
Lunar Residences,Imperial Tower of Nevada,Nevada,USA,-100.209511,30.912538,hotel,3.8,3514
Prestige Residences,Imperial Tower of Nevada,Nevada,USA,-100.20719,30.909718,hotel,3.7,3969
Majestic Spa,Imperial Tower of Nevada,Nevada,USA,-100.206,30.890099,hotel,3.4,806
Aurora Plaza,Imperial Tower of Nevada,Nevada,USA,-100.225522,30.89055,hotel,3.3,4131
Velvet Retreat,Imperial Tower of Nevada,Nevada,USA,-100.213099,30.921341,hotel,4.0,2022
Royal Boutique,Imperial Tower of Nevada,Nevada,USA,-100.222565,30.923589,hotel,3.7,2236
Tranquil Spa,Imperial Tower of Nevada,Nevada,USA,-100.217761,30.890607,hotel,4.7,4224
Crest Chateau,Imperial Tower of Nevada,Nevada,USA,-100.212565,30.897128,hotel,3.2,1957
Whispering Boutique,Imperial Tower of Nevada,Nevada,USA,-100.222359,30.903073,hotel,5.0,3010
Heritage Plaza,Imperial Tower of Nevada,Nevada,USA,-100.242971,30.918727,hotel,3.5,1338
Summit Inn,Imperial Tower of Nevada,Nevada,USA,-100.217233,30.904234,hotel,4.3,513
Gourmet Table,Imperial Tower of Nevada,Nevada,USA,-100.212878,30.922124,restaurant,4.6,483
Classic Brasserie,Imperial Tower of Nevada,Nevada,USA,-100.220452,30.917954,restaurant,3.7,2353
Modern Tavern,Imperial Tower of Nevada,Nevada,USA,-100.224546,30.8903,restaurant,3.7,891
Hidden Eatery,Imperial Tower of Nevada,Nevada,USA,-100.238557,30.895303,restaurant,4.2,2122
Sweet House,Imperial Tower of Nevada,Nevada,USA,-100.215536,30.88759,restaurant,4.5,1420
Savory Brasserie,Imperial Tower of Nevada,Nevada,USA,-100.239919,30.891694,restaurant,5.0,76
Green Room,Imperial Tower of Nevada,Nevada,USA,-100.211445,30.902565,restaurant,3.9,751
Vibrant Bar & Grill,Imperial Tower of Nevada,Nevada,USA,-100.234197,30.912226,restaurant,4.1,2628
Sweet Table,Imperial Tower of Nevada,Nevada,USA,-100.23502,30.913747,restaurant,4.3,984
Hidden Kitchen,Imperial Tower of Nevada,Nevada,USA,-100.212767,30.900155,restaurant,4.1,1929
Urban Oven,Imperial Tower of Nevada,Nevada,USA,-100.213054,30.898089,restaurant,3.5,646
Prime Plate,Imperial Tower of Nevada,Nevada,USA,-100.216133,30.904312,restaurant,3.6,1435
Majestic Bridge of Nevada,Majestic Bridge of Nevada,Nevada,USA,-98.049501,29.530373,place,4.2,9861
Pinnacle Villa,Majestic Bridge of Nevada,Nevada,USA,-98.0326,29.516411,hotel,4.1,4358
Sapphire Resort,Majestic Bridge of Nevada,Nevada,USA,-98.052729,29.545805,hotel,4.4,2593
Velvet Manor,Majestic Bridge of Nevada,Nevada,USA,-98.039793,29.546743,hotel,3.0,2391
Crystal Hotel,Majestic Bridge of Nevada,Nevada,USA,-98.045085,29.516248,hotel,3.8,1780
Silver Plaza,Majestic Bridge of Nevada,Nevada,USA,-98.044527,29.535101,hotel,3.9,2928
Aurora Palace,Majestic Bridge of Nevada,Nevada,USA,-98.038238,29.526554,hotel,3.4,2570
Solar Hotel,Majestic Bridge of Nevada,Nevada,USA,-98.068022,29.523753,hotel,4.5,1132
Sunset Suites,Majestic Bridge of Nevada,Nevada,USA,-98.029824,29.521731,hotel,3.2,4620
Lunar Manor,Majestic Bridge of Nevada,Nevada,USA,-98.048648,29.540655,hotel,3.3,328
Aurora Haven,Majestic Bridge of Nevada,Nevada,USA,-98.047904,29.520721,hotel,4.7,2589
Crystal Retreat,Majestic Bridge of Nevada,Nevada,USA,-98.052591,29.530584,hotel,4.5,3155
Crystal Villa,Majestic Bridge of Nevada,Nevada,USA,-98.044421,29.524552,hotel,3.1,1121
Little Eatery,Majestic Bridge of Nevada,Nevada,USA,-98.057583,29.539848,restaurant,4.2,1017
The Rustic Grill,Majestic Bridge of Nevada,Nevada,USA,-98.029941,29.532997,restaurant,4.8,2621
Urban Bistro,Majestic Bridge of Nevada,Nevada,USA,-98.048169,29.534195,restaurant,4.0,1215
Modern Tavern,Majestic Bridge of Nevada,Nevada,USA,-98.038109,29.538968,restaurant,4.5,2975
Mellow Grill,Majestic Bridge of Nevada,Nevada,USA,-98.048714,29.520279,restaurant,4.0,2435
Blue Tavern,Majestic Bridge of Nevada,Nevada,USA,-98.036587,29.524824,restaurant,3.6,2964
Vibrant Oven,Majestic Bridge of Nevada,Nevada,USA,-98.036364,29.513651,restaurant,3.6,582
Gourmet Table,Majestic Bridge of Nevada,Nevada,USA,-98.06091,29.513496,restaurant,4.5,1699
Vintage Brasserie,Majestic Bridge of Nevada,Nevada,USA,-98.047142,29.541526,restaurant,4.8,2443
Prime Bite,Majestic Bridge of Nevada,Nevada,USA,-98.044043,29.550234,restaurant,4.5,2055
Gourmet Kitchen,Majestic Bridge of Nevada,Nevada,USA,-98.03057,29.543326,restaurant,3.7,570
Red Bar & Grill,Majestic Bridge of Nevada,Nevada,USA,-98.041055,29.515549,restaurant,4.6,2217
Ancient Cathedral of Nevada,Ancient Cathedral of Nevada,Nevada,USA,-101.126711,30.766497,place,4.8,78272
Oasis Retreat,Ancient Cathedral of Nevada,Nevada,USA,-101.109843,30.751248,hotel,4.7,1003
Ocean Chateau,Ancient Cathedral of Nevada,Nevada,USA,-101.131927,30.758081,hotel,4.0,1064
Prestige Retreat,Ancient Cathedral of Nevada,Nevada,USA,-101.134514,30.761475,hotel,3.6,329
Pearl Residences,Ancient Cathedral of Nevada,Nevada,USA,-101.140996,30.777849,hotel,3.8,2599
Crystal Boutique,Ancient Cathedral of Nevada,Nevada,USA,-101.138087,30.779262,hotel,4.0,1102
Pearl Plaza,Ancient Cathedral of Nevada,Nevada,USA,-101.132765,30.781314,hotel,3.8,4794
Royal Palace,Ancient Cathedral of Nevada,Nevada,USA,-101.12408,30.782508,hotel,4.6,3993
Emerald Manor,Ancient Cathedral of Nevada,Nevada,USA,-101.117909,30.770725,hotel,4.5,4235
Golden Hotel,Ancient Cathedral of Nevada,Nevada,USA,-101.128273,30.764494,hotel,3.9,2764
Silver Haven,Ancient Cathedral of Nevada,Nevada,USA,-101.114718,30.773077,hotel,3.8,2007
Lunar Palace,Ancient Cathedral of Nevada,Nevada,USA,-101.133151,30.74833,hotel,4.3,3729
Prestige Plaza,Ancient Cathedral of Nevada,Nevada,USA,-101.135616,30.750038,hotel,3.3,303
Gourmet Cafe,Ancient Cathedral of Nevada,Nevada,USA,-101.121506,30.777361,restaurant,4.0,2692
Urban Oven,Ancient Cathedral of Nevada,Nevada,USA,-101.120954,30.749903,restaurant,4.9,2269
Hidden Table,Ancient Cathedral of Nevada,Nevada,USA,-101.116406,30.784789,restaurant,4.3,1999
Crispy Tavern,Ancient Cathedral of Nevada,Nevada,USA,-101.110836,30.751308,restaurant,4.9,786
Modern Brasserie,Ancient Cathedral of Nevada,Nevada,USA,-101.135712,30.754729,restaurant,4.7,2423
Prime Oven,Ancient Cathedral of Nevada,Nevada,USA,-101.143325,30.767839,restaurant,4.0,2462
Bella Lounge,Ancient Cathedral of Nevada,Nevada,USA,-101.127052,30.783851,restaurant,4.0,789
Prime Lounge,Ancient Cathedral of Nevada,Nevada,USA,-101.145748,30.767613,restaurant,4.1,422
Vintage Diner,Ancient Cathedral of Nevada,Nevada,USA,-101.107519,30.768168,restaurant,3.9,798
Red Diner,Ancient Cathedral of Nevada,Nevada,USA,-101.115978,30.752666,restaurant,4.9,2829
Sweet Brasserie,Ancient Cathedral of Nevada,Nevada,USA,-101.144354,30.784942,restaurant,3.8,2971
Modern Diner,Ancient Cathedral of Nevada,Nevada,USA,-101.13479,30.750447,restaurant,3.7,1377
Historic Bridge of Nevada,Historic Bridge of Nevada,Nevada,USA,-98.210971,32.471081,place,4.2,36407
Velvet Spa,Historic Bridge of Nevada,Nevada,USA,-98.20709,32.46054,hotel,4.0,4232
Royal Haven,Historic Bridge of Nevada,Nevada,USA,-98.192996,32.461852,hotel,3.6,4631
Royal Villa,Historic Bridge of Nevada,Nevada,USA,-98.228352,32.452237,hotel,4.3,252
Sunset Villa,Historic Bridge of Nevada,Nevada,USA,-98.208808,32.474528,hotel,3.2,4644
Aurora Hotel,Historic Bridge of Nevada,Nevada,USA,-98.199562,32.463265,hotel,3.8,787
Grand Plaza,Historic Bridge of Nevada,Nevada,USA,-98.205539,32.459219,hotel,4.9,3158
Golden Villa,Historic Bridge of Nevada,Nevada,USA,-98.191558,32.482362,hotel,4.1,3571
Tranquil Suites,Historic Bridge of Nevada,Nevada,USA,-98.212901,32.451121,hotel,3.9,2469
Sunset Manor,Historic Bridge of Nevada,Nevada,USA,-98.192087,32.451102,hotel,4.9,4050
Golden Hotel,Historic Bridge of Nevada,Nevada,USA,-98.207056,32.48466,hotel,3.8,2978
Crystal Haven,Historic Bridge of Nevada,Nevada,USA,-98.205682,32.474487,hotel,4.0,472
Pinnacle Boutique,Historic Bridge of Nevada,Nevada,USA,-98.201403,32.473604,hotel,3.6,3338
Savory Cantina,Historic Bridge of Nevada,Nevada,USA,-98.226052,32.456667,restaurant,4.3,1194
Prime Cantina,Historic Bridge of Nevada,Nevada,USA,-98.222537,32.471274,restaurant,4.7,2843
Modern Lounge,Historic Bridge of Nevada,Nevada,USA,-98.205564,32.490266,restaurant,4.6,1168
The Rustic Spoon,Historic Bridge of Nevada,Nevada,USA,-98.20448,32.463946,restaurant,3.8,2505
Vibrant Brasserie,Historic Bridge of Nevada,Nevada,USA,-98.230336,32.478754,restaurant,4.5,58
Green Spoon,Historic Bridge of Nevada,Nevada,USA,-98.211909,32.487138,restaurant,4.5,1742
The Rustic Bar & Grill,Historic Bridge of Nevada,Nevada,USA,-98.19516,32.479213,restaurant,4.6,2254
Bella Brasserie,Historic Bridge of Nevada,Nevada,USA,-98.199478,32.477045,restaurant,3.6,176
Gourmet Spoon,Historic Bridge of Nevada,Nevada,USA,-98.213164,32.456017,restaurant,5.0,1591
Cozy Room,Historic Bridge of Nevada,Nevada,USA,-98.216652,32.458168,restaurant,4.7,2905
Classic Bistro,Historic Bridge of Nevada,Nevada,USA,-98.22598,32.4659,restaurant,3.8,88
Spicy Bar & Grill,Historic Bridge of Nevada,Nevada,USA,-98.201245,32.481418,restaurant,4.5,2954
Majestic Park of Nevada,Majestic Park of Nevada,Nevada,USA,-101.617415,31.326846,place,4.4,99084
Golden Suites,Majestic Park of Nevada,Nevada,USA,-101.628044,31.326598,hotel,3.7,2399
Crystal Palace,Majestic Park of Nevada,Nevada,USA,-101.601234,31.335124,hotel,3.4,1706
Whispering Lodge,Majestic Park of Nevada,Nevada,USA,-101.611877,31.311283,hotel,3.6,4198
Sapphire Lodge,Majestic Park of Nevada,Nevada,USA,-101.630596,31.314596,hotel,4.5,4729
Crest Resort,Majestic Park of Nevada,Nevada,USA,-101.6348,31.311975,hotel,3.1,2226
Sapphire Plaza,Majestic Park of Nevada,Nevada,USA,-101.603195,31.342086,hotel,4.5,2347
Pinnacle Palace,Majestic Park of Nevada,Nevada,USA,-101.603508,31.30777,hotel,4.9,4465
Emerald Manor,Majestic Park of Nevada,Nevada,USA,-101.627298,31.32925,hotel,3.9,3598
Emerald Lodge,Majestic Park of Nevada,Nevada,USA,-101.610491,31.332847,hotel,4.7,2746
Aurora Villa,Majestic Park of Nevada,Nevada,USA,-101.603641,31.323121,hotel,3.2,4345
Sunset Spa,Majestic Park of Nevada,Nevada,USA,-101.617592,31.327536,hotel,3.1,1939
Tranquil Chateau,Majestic Park of Nevada,Nevada,USA,-101.626297,31.323648,hotel,3.9,142
Savory Plate,Majestic Park of Nevada,Nevada,USA,-101.62963,31.310118,restaurant,4.4,153
Blue Table,Majestic Park of Nevada,Nevada,USA,-101.62839,31.334427,restaurant,4.9,1073
Blue Brasserie,Majestic Park of Nevada,Nevada,USA,-101.630835,31.319278,restaurant,4.4,446
Modern Fork,Majestic Park of Nevada,Nevada,USA,-101.618216,31.339168,restaurant,4.4,2615
Prime Spoon,Majestic Park of Nevada,Nevada,USA,-101.603794,31.316732,restaurant,4.2,1445
Classic Plate,Majestic Park of Nevada,Nevada,USA,-101.604549,31.327633,restaurant,3.9,348
Modern Room,Majestic Park of Nevada,Nevada,USA,-101.612632,31.337409,restaurant,4.4,2421
Prime Oven,Majestic Park of Nevada,Nevada,USA,-101.633993,31.309273,restaurant,3.6,1333
Crispy Bistro,Majestic Park of Nevada,Nevada,USA,-101.634814,31.311947,restaurant,4.9,1860
Cozy Fork,Majestic Park of Nevada,Nevada,USA,-101.625356,31.331893,restaurant,3.6,2825
Hidden Grill,Majestic Park of Nevada,Nevada,USA,-101.615044,31.318642,restaurant,4.1,442
Crispy Lounge,Majestic Park of Nevada,Nevada,USA,-101.607336,31.31617,restaurant,4.4,2752
Royal Museum of Nevada,Royal Museum of Nevada,Nevada,USA,-100.441601,32.053733,place,4.9,86163
Silver Hotel,Royal Museum of Nevada,Nevada,USA,-100.448016,32.071237,hotel,4.6,3819
Sunset Spa,Royal Museum of Nevada,Nevada,USA,-100.448473,32.041433,hotel,3.2,4975
Silver Residences,Royal Museum of Nevada,Nevada,USA,-100.458899,32.06531,hotel,3.4,4795
Velvet Palace,Royal Museum of Nevada,Nevada,USA,-100.436106,32.043985,hotel,3.8,3742
Aurora Hotel,Royal Museum of Nevada,Nevada,USA,-100.451875,32.065614,hotel,3.1,2653
Majestic Residences,Royal Museum of Nevada,Nevada,USA,-100.444167,32.072123,hotel,4.5,2649
Pearl Hotel,Royal Museum of Nevada,Nevada,USA,-100.426192,32.064753,hotel,3.3,2628
Crystal Palace,Royal Museum of Nevada,Nevada,USA,-100.447885,32.048487,hotel,3.0,4904
Golden Chateau,Royal Museum of Nevada,Nevada,USA,-100.434469,32.036026,hotel,4.0,4683
Heritage Villa,Royal Museum of Nevada,Nevada,USA,-100.459416,32.047486,hotel,5.0,1748
